match_id,team_id,shot_number,player1_id,shot_type
34083,9825,3,3520,distance
34083,9825,4,31013,blocked_shot
34083,9825,5,31013,big chance shot
34083,9879,6,24130,blocked_shot
34083,9825,7,30843,shot
34083,9879,8,41008,blocked_shot
34083,9879,9,41008,big chance shot
34083,9825,10,78541,blocked_shot
34083,9825,11,75489,blocked_shot
34083,9825,12,30843,shot
34083,9879,13,30956,blocked_shot
34083,9879,14,41008,distance
34083,9825,15,30986,big chance header
34083,9879,16,30338,blocked_shot
34083,9825,17,37950,shot
34083,9825,18,31013,shot
34083,9825,19,78541,blocked_shot
34083,9825,20,30843,header
39764,8668,1,77690,shot
39764,8559,2,30753,shot
39764,8559,3,38856,blocked_shot
39764,8559,4,38856,shot
39764,8668,5,30839,distance
39764,8668,6,30876,blocked_shot
39764,8668,7,77690,blocked_shot
39764,8559,8,30753,blocked_shot
39764,8668,9,30735,blocked_shot
39764,8668,10,77690,deflected
39764,8668,11,30735,big chance shot
39764,8559,12,30753,big chance shot
39764,8668,13,30876,big chance header
39764,8668,14,30735,shot
39764,8668,15,24006,distance
39764,8668,16,215384,blocked_shot
39764,8668,17,215384,blocked_shot
39764,8668,18,24006,deflected
50371,8455,1,79574,big chance shot
50371,8455,2,31306,blocked_shot
50371,8455,3,51553,big chance shot
50371,8455,4,25923,header
50371,8455,5,30822,blocked_shot
50371,8455,6,79574,distance
50371,8602,7,32627,shot
50371,8455,8,51553,distance
50371,8455,9,51553,shot
50371,8455,10,41468,shot
50371,8602,11,23538,shot
50371,8602,12,33138,shot
50371,8455,13,30853,blocked_shot
50371,8455,14,30853,shot
50371,8455,15,30853,blocked_shot
42758,8650,1,39109,deflected
42758,8650,2,39109,big chance shot
42758,8650,3,156008,blocked_shot
42758,8456,4,37412,shot
42758,8650,5,30892,blocked_shot
42758,8650,6,30892,blocked_shot
42758,8650,7,22764,volley
42758,8650,8,40636,shot
42758,8456,9,37459,shot
42758,8650,10,47382,big chance header
42758,8650,11,40636,big chance shot
58063,10260,1,70409,shot
58063,10261,2,39968,blocked_shot
58063,10260,3,70409,distance
58063,10260,4,70409,deflected
58063,10261,5,35411,volley
58063,10260,6,24154,big chance volley
58063,10261,7,26160,volley
58063,10260,8,30829,blocked_shot
58063,10260,9,30829,volley
58063,10261,10,30929,volley
58063,10260,11,32569,blocked_shot
58063,10260,12,40945,blocked_shot
58063,10261,13,24890,direct_freekick
58063,10260,14,150176,big chance header
58063,10260,15,30865,big chance header
58063,10260,16,32569,distance
58063,10260,17,34944,shot
58063,10260,18,30829,blocked_shot
58063,10260,19,70409,big chance header
58063,10260,20,23354,big chance blocked
36359,10172,1,24744,blocked_shot
36359,9850,2,24693,distance
36359,9850,3,37166,shot
36359,9850,4,23528,deflected
36359,9850,5,23528,deflected
36359,9850,6,37166,blocked_shot
36359,10172,7,24101,blocked_shot
36359,10172,8,30367,big chance shot
36359,9850,9,24698,big chance header
36359,10172,10,24101,header
36359,9850,11,37166,blocked_shot
36359,9850,12,37166,shot
36359,10172,13,38704,header
57804,8655,1,24160,blocked_shot
57804,8655,2,23916,blocked_shot
57804,8655,3,23837,header
57804,8655,4,213711,blocked_shot
57804,8655,5,213711,distance
57804,10194,6,25668,blocked_shot
57804,10194,7,30830,blocked_shot
57804,8655,8,24160,shot
57804,8655,9,24160,blocked_shot
57804,8655,10,213711,distance
47234,8528,1,106228,deflected
47234,8472,2,36410,shot
47234,8472,3,30352,blocked_shot
47234,8472,4,30352,shot
47234,8472,5,30362,shot
47234,8472,6,35443,direct_freekick
47234,8472,7,24150,distance
47234,8472,8,36410,deflected
47234,8472,9,24150,header
47234,8472,10,30352,shot
32569,10003,1,23991,blocked_shot
32569,10252,2,23264,shot
32569,10252,3,78324,blocked_shot
32569,10252,4,23264,big chance shot
32569,10003,5,23991,blocked_shot
32569,10003,6,23286,big chance shot
32569,10252,7,29581,blocked_shot
30126,8586,1,156727,distance
30126,8586,2,30960,distance
30126,8586,3,30960,distance
30126,8659,4,24171,distance
30126,8659,5,71502,big chance shot
30126,8586,6,30348,blocked_shot
30126,8586,7,30960,header
30126,8586,8,30960,big chance shot
30126,8659,9,40553,header
30126,8586,10,30348,shot
30126,8586,11,30895,blocked_shot
30126,8586,12,40006,blocked_shot
30126,8586,13,30960,big chance shot
30126,8659,14,40553,shot
30126,8586,15,30348,big chance blocked
30126,8659,16,32441,blocked_shot
30126,8586,17,31921,blocked_shot
38464,10260,1,35327,blocked_shot
38464,10260,2,,blocked_shot
38464,10252,3,110947,header
38464,10260,4,40945,header
38464,10260,5,40945,blocked_shot
38464,10252,6,161415,blocked_shot
38464,10260,7,40945,blocked_shot
38464,10260,8,40945,distance
38464,10252,9,23264,shot
38464,10252,10,24751,big chance header
38464,10260,11,23354,shot
39565,8655,1,23916,blocked_shot
39565,8655,2,23916,blocked_shot
39565,8655,3,30739,header
39565,8655,4,113465,blocked_shot
39565,8655,5,113631,blocked_shot
39565,8655,6,24160,header
39565,10003,7,23849,blocked_shot
39565,10003,8,23991,blocked_shot
39565,10003,9,23991,shot
40929,10194,1,24411,shot
40929,10194,2,33881,blocked_shot
40929,8668,3,24006,blocked_shot
40929,10194,4,24411,blocked_shot
40929,8668,5,24846,blocked_shot
40929,8668,6,109058,blocked_shot
40929,8668,7,39618,shot
40929,8668,8,158962,blocked_shot
34839,9879,1,41008,shot
34839,8650,2,47382,shot
34839,8650,3,39109,distance
34839,9879,4,41008,distance
34839,9879,5,30956,volley
34839,9879,6,30956,blocked_shot
34839,9879,7,38229,blocked_shot
34839,8650,8,47382,blocked_shot
34839,9879,9,30956,distance
34839,9879,10,41008,deflected
34839,8650,11,33781,blocked_shot
34839,8650,12,34036,distance
34839,9879,13,24741,blocked_shot
34839,9879,14,30338,shot
34839,8650,15,40636,shot
34839,9879,16,30956,blocked_shot
34839,9879,17,41008,shot
34839,9879,18,30338,shot
34839,8650,19,40636,blocked_shot
43670,8456,1,37412,shot
43670,8456,2,37459,shot
43670,8456,3,37412,shot
43670,9850,4,23629,blocked_shot
43670,8456,5,108808,shot
43670,9850,6,24698,shot
48492,10261,1,24890,blocked_shot
48492,10261,2,40565,blocked_shot
48492,10261,3,36412,blocked_shot
48492,8455,4,51553,big chance shot
48492,10261,5,35411,shot
48492,8455,6,41468,blocked_shot
48492,8455,7,51553,big chance shot
48492,8455,8,41468,blocked_shot
48492,10261,9,40565,blocked_shot
48492,10261,10,24225,blocked_shot
48492,8455,11,79574,big chance shot
48492,10261,12,35411,blocked_shot
48492,10261,13,35411,blocked_shot
48492,10261,14,264840,shot
48492,10261,15,264840,shot
48492,8455,16,51553,big chance shot
48492,8455,17,79574,blocked_shot
48492,8455,18,31906,shot
48492,8455,19,30853,blocked_shot
48492,8455,20,51553,blocked_shot
54096,10172,1,24205,shot
54096,8659,2,23257,blocked_shot
54096,8659,3,32441,header
54096,8659,4,23954,big chance shot
54096,8659,5,23257,deflected
54096,8659,6,24171,big chance shot
54096,8659,7,23954,shot
54096,8659,8,32734,blocked_shot
54096,10172,9,30367,blocked_shot
54096,8659,10,23293,deflected
54096,8659,11,26527,header
48596,8586,1,30348,big chance shot
48596,8559,2,38856,deflected
48596,8586,3,30960,shot
48596,8586,4,31921,big chance shot
48596,8586,5,30348,big chance shot
48596,8586,6,40006,blocked_shot
48596,8586,7,30960,big chance shot
48596,8559,8,191616,header
48596,8559,9,30753,blocked_shot
48596,8559,10,155384,shot
48596,8586,11,31097,big chance blocked
48596,8559,12,24780,blocked_shot
48596,8586,13,26108,blocked_shot
48596,8586,14,24223,big chance shot
48596,8586,15,31921,distance
48596,8586,16,31921,blocked_shot
48596,8559,17,40128,header
48596,8586,18,30348,big chance shot
48596,8586,19,30348,shot
48596,8559,20,41175,blocked_shot
49406,8528,1,106228,deflected
49406,8528,2,77727,blocked_shot
49406,9825,3,46539,deflected
49406,9825,4,26005,blocked_shot
49406,9825,5,31013,blocked_shot
49406,9825,6,30843,big chance shot
49406,8528,7,118929,direct_freekick
49406,9825,8,30843,shot
49406,8528,9,25948,header
49406,9825,10,24011,distance
49406,8528,11,49825,shot
49406,9825,12,24800,shot
49406,8528,13,106228,blocked_shot
37030,8472,1,160243,shot
37030,8472,2,33468,shot
37030,8602,3,25421,blocked_shot
37030,8602,4,32627,header
37030,8472,5,36410,blocked_shot
37030,8472,6,35443,distance
37030,8472,7,30362,header
37030,8602,8,25421,shot
37030,8472,9,36410,blocked_shot
37030,8472,10,33468,blocked_shot
37030,8602,11,23225,big chance shot
37030,8472,12,33468,big chance blocked
37030,8472,13,33468,blocked_shot
37030,8602,14,23538,blocked_shot
37030,8602,15,23291,header
37030,8472,16,242308,header
37030,8602,17,25421,blocked_shot
37030,8602,18,34433,blocked_shot
37030,8602,19,24676,blocked_shot
37030,8472,20,36410,shot
37030,8602,21,33138,blocked_shot
37030,8472,22,36410,blocked_shot
31743,8668,1,10491,shot
31743,8668,2,30839,blocked_shot
31743,9825,3,37950,shot
31743,9825,4,26005,blocked_shot
31743,9825,5,37950,shot
31743,9825,6,26005,blocked_shot
31743,9825,7,37950,blocked_shot
31743,9825,8,26005,blocked_shot
31743,9825,9,31013,big chance shot
34956,8559,1,23783,header
34956,10252,2,23264,shot
34956,8559,3,38856,shot
34956,10252,4,23949,big chance shot
34956,8559,5,38856,direct_freekick
34956,10252,6,110947,header
34956,10252,7,29581,blocked_shot
34956,10252,8,139671,shot
34956,8559,9,23934,big chance header
34956,8559,10,30753,blocked_shot
34956,8559,11,38856,distance
34956,8559,12,40128,blocked_shot
34956,10252,13,23949,blocked_shot
34956,8559,14,38856,blocked_shot
34956,8559,15,23934,header
34956,8559,16,155384,shot
34956,10252,17,139671,blocked_shot
57134,8456,1,108808,blocked_shot
57134,8455,2,25925,blocked_shot
57134,8455,3,25923,blocked_shot
57134,8455,4,30822,blocked_shot
57134,8455,5,30822,blocked_shot
57134,8455,6,79574,blocked_shot
57134,8455,7,25923,blocked_shot
57134,8456,8,108808,distance
57134,8455,9,79574,shot
57134,8455,10,51553,blocked_shot
38860,8650,1,33632,blocked_shot
38860,8650,2,33632,blocked_shot
38860,8650,3,40636,header
38860,8650,4,37139,blocked_shot
38860,10172,5,35338,blocked_shot
38860,8650,6,40636,blocked_shot
38860,8650,7,33632,big chance shot
38860,8650,8,40636,shot
38860,8650,9,30892,shot
38860,8650,10,33632,shot
38860,8650,11,37139,shot
38860,8650,12,33632,big chance shot
38860,8650,13,37139,blocked_shot
57464,10260,1,30829,distance
57464,10260,2,30829,big chance shot
57464,10260,3,30829,deflected
57464,10260,4,40945,distance
57464,8602,5,25421,blocked_shot
57464,10260,6,43248,big chance header
57464,10260,7,113836,shot
57464,8602,8,31317,distance
57464,10260,9,113836,shot
57464,8602,10,25421,distance
57464,8602,11,32627,header
57464,10260,12,165709,shot
57464,10260,13,30829,shot
57464,8602,14,23225,blocked_shot
57464,10260,15,30829,blocked_shot
57464,10260,16,30829,blocked_shot
57464,8602,17,23538,shot
49357,10261,1,26160,distance
49357,9850,2,25070,direct_freekick
49357,9850,3,23727,header
49357,9850,4,24698,blocked_shot
49357,9850,5,23629,blocked_shot
49357,10261,6,26160,distance
49357,9850,7,23528,header
49357,10261,8,39968,blocked_shot
49357,10261,9,35411,distance
49357,9850,10,24698,deflected
49357,9850,11,24698,header
49357,10261,12,39968,shot
42898,10194,1,24773,big chance shot
42898,10194,2,24773,shot
42898,8586,3,30840,distance
42898,8586,4,30895,blocked_shot
42898,8586,5,26108,blocked_shot
42898,8586,6,31097,distance
42898,8586,7,30895,deflected
42898,8586,8,30960,distance
42898,8586,9,24223,shot
42898,8586,10,30840,distance
42898,8586,11,31097,distance
42898,8586,12,31097,blocked_shot
42898,8586,13,26108,shot
42898,8586,14,159833,shot
42898,8586,15,30348,shot
42898,8586,16,30960,shot
42898,10194,17,40695,header
53845,8655,1,19020,deflected
53845,8472,2,30352,big chance shot
53845,8472,3,36786,blocked_shot
53845,8655,4,241728,shot
53845,8472,5,30352,shot
53845,8472,6,35443,shot
53845,8472,7,175947,blocked_shot
53845,8472,8,40563,distance
53845,8472,9,24150,header
56551,10003,1,23849,blocked_shot
56551,9879,2,30956,blocked_shot
56551,10003,3,23991,shot
56551,10003,4,38831,shot
56551,9879,5,38229,big chance shot
56551,9879,6,30956,distance
56551,9879,7,31907,big chance shot
56551,10003,8,38759,big chance shot
56551,9879,9,281936,shot
56551,9879,10,38229,shot
56551,9879,11,96958,header
30074,8659,1,23257,distance
30074,8528,2,77727,blocked_shot
30074,8659,3,,blocked_shot
30074,8528,4,25415,blocked_shot
30074,8659,5,25550,blocked_shot
30074,8528,6,118929,shot
30074,8528,7,106228,distance
30074,8659,8,23293,big chance header
30074,8528,9,106228,blocked_shot
30074,8659,10,23922,blocked_shot
59724,10252,1,38609,direct_freekick
59724,8650,2,30892,shot
59724,8650,3,127130,shot
59724,8650,4,40636,big chance shot
59724,10252,5,139672,blocked_shot
59724,10252,6,78324,blocked_shot
59724,8650,7,40636,blocked_shot
59724,10252,8,34466,header
59724,10252,9,38609,distance
59724,8650,10,127130,shot
59724,8650,11,127130,distance
59724,10252,12,24751,blocked_shot
59724,8650,13,34036,distance
59724,10252,14,29581,distance
59724,8650,15,127130,shot
59724,10252,16,139671,blocked_shot
59724,10252,17,161415,blocked_shot
53844,8659,1,24171,blocked_shot
53844,8659,2,25550,distance
53844,8655,3,213711,blocked_shot
53844,8655,4,113631,blocked_shot
53844,8655,5,23916,direct_freekick
53844,8655,6,19020,header
53844,8659,7,23293,blocked_shot
53844,8659,8,23293,big chance shot
53844,8655,9,19020,header
53844,8655,10,32465,shot
53844,8655,11,109621,blocked_shot
53844,8659,12,25550,blocked_shot
53844,8659,13,24171,distance
53844,8655,14,109621,distance
53844,8655,15,34176,blocked_shot
53844,8655,16,32465,blocked_shot
53844,8655,17,113631,blocked_shot
36570,8668,1,39618,big chance shot
36570,8668,2,24006,deflected
36570,8668,3,30839,blocked_shot
36570,8668,4,30876,blocked_shot
36570,8668,5,30735,blocked_shot
36570,8668,6,24846,blocked_shot
36570,8668,7,24006,shot
36570,8668,8,30735,blocked_shot
36570,8668,9,158962,blocked_shot
36570,8668,10,30735,shot
36570,8668,11,23268,blocked_shot
36570,8668,12,30735,blocked_shot
36570,8668,13,42714,blocked_shot
36570,8668,14,42714,shot
36570,8668,15,42714,distance
36570,8668,16,24023,shot
36570,8668,17,191176,volley
31879,9879,1,31907,blocked_shot
31879,9879,2,24130,distance
31879,9879,3,30956,blocked_shot
31879,9879,4,26777,header
31879,8559,5,196169,blocked_shot
31879,8559,6,23934,shot
31879,9879,7,41008,blocked_shot
31879,9879,8,38229,blocked_shot
31879,8559,9,35532,shot
31879,9879,10,31907,blocked_shot
31879,9879,11,41008,blocked_shot
31879,9879,12,41008,blocked_shot
31879,8559,13,35532,distance
31879,9879,14,31907,shot
31879,8559,15,38856,distance
31879,8559,16,41175,header
31879,8559,17,23783,shot
43711,8456,1,37459,shot
43711,9825,2,37950,big chance shot
43711,9825,3,75489,volley
43711,9825,4,26005,header
43711,8456,5,108808,shot
43711,8456,6,36615,blocked_shot
43711,9825,7,30843,blocked_shot
43711,9825,8,75489,shot
43711,8456,9,37412,shot
43711,9825,10,46539,blocked_shot
43711,8456,11,108808,shot
43711,8456,12,26181,blocked_shot
43711,8456,13,36615,blocked_shot
43711,9825,14,37950,blocked_shot
43711,9825,15,30843,shot
43711,8456,16,37459,direct_freekick
43711,9825,17,30843,header
43711,8456,18,37412,shot
43711,9825,19,26005,big chance shot
44791,10261,1,35411,deflected
44791,10261,2,35411,big chance bicycle
44791,10261,3,35411,deflected
44791,10261,4,35411,header
44791,10261,5,24225,shot
44791,10261,7,38373,deflected
42041,10260,1,113836,blocked_shot
42041,10260,2,40945,blocked_shot
42041,10260,3,34944,blocked_shot
42041,10260,4,186137,big chance shot
42041,10260,5,30829,big chance shot
42041,10260,6,35327,big chance shot
42041,10260,7,43248,big chance header
42041,10172,8,24101,shot
42041,10260,9,30829,shot
42041,10260,10,30829,blocked_shot
42041,10172,11,35338,blocked_shot
42041,10172,12,32084,shot
42041,10260,13,113836,big chance shot
42041,10260,14,40945,shot
42041,10260,15,35327,shot
42041,10172,16,23732,shot
42041,10260,17,23354,shot
52209,8586,1,156727,blocked_shot
52209,8472,2,33468,blocked_shot
52209,8472,3,30352,distance
52209,8472,4,35443,direct_freekick
52209,8472,5,40563,distance
52209,8586,6,30840,blocked_shot
52209,8586,7,30960,big chance shot
52209,8586,8,30840,shot
52209,8472,9,36410,shot
52209,8586,10,31097,blocked_shot
52209,8586,11,30840,blocked_shot
52209,8586,12,30960,shot
49057,8455,1,212470,distance
49057,8528,2,77727,blocked_shot
49057,8455,3,25923,blocked_shot
49057,8528,4,106228,blocked_shot
49057,8455,5,31906,blocked_shot
49057,8528,6,111865,distance
49057,8528,7,111865,distance
49057,8528,8,71550,blocked_shot
49057,8528,9,49825,shot
49057,8528,10,71550,shot
49057,8455,11,31906,distance
51146,8602,1,23225,big chance shot
51146,10194,2,24773,big chance shot
51146,8602,3,23225,shot
51146,8602,4,40022,blocked_shot
51146,10194,5,38899,deflected
51146,10194,6,24773,volley
51146,8602,7,23225,blocked_shot
51146,8602,8,131409,blocked_shot
37201,10172,1,,blocked_shot
37201,8472,2,36410,blocked_shot
37201,10172,3,,blocked_shot
37201,10172,4,24744,header
37201,8472,5,36410,blocked_shot
37201,10172,6,24101,header
37201,10172,7,47394,volley
37201,10172,8,47394,shot
37201,8472,9,36410,shot
37201,8472,10,25075,shot
37201,8472,11,25075,blocked_shot
37201,10172,12,,header
37201,8472,13,36786,distance
37201,10172,14,47394,distance
37201,10172,15,47394,blocked_shot
37201,8472,16,33468,shot
45397,8586,1,31921,blocked_shot
45397,8455,2,41468,distance
45397,8455,3,25923,distance
45397,8586,4,159833,blocked_shot
45397,8586,5,31097,blocked_shot
45397,8586,6,30960,shot
45397,8455,7,41468,blocked_shot
45397,8586,8,40006,blocked_shot
45397,8455,9,79574,big chance shot
45397,8455,10,30627,header
45397,8455,11,51553,shot
45397,8455,12,51553,distance
45397,8586,13,156727,deflected
45397,8455,14,51553,blocked_shot
45397,8586,15,40755,shot
45397,8586,16,30960,big chance shot
45397,8586,17,30354,blocked_shot
47437,8650,1,39109,blocked_shot
47437,8650,2,156008,big chance shot
47437,8650,3,22764,shot
47437,8528,4,40015,blocked_shot
47437,8528,5,77727,blocked_shot
47437,8528,6,118929,blocked_shot
47437,8528,7,111865,distance
47437,8650,8,37139,big chance shot
47437,8650,9,34036,big chance shot
47437,8650,10,40636,blocked_shot
47437,8528,11,40015,shot
47437,8650,12,39109,distance
47437,8528,13,77727,blocked_shot
47437,8528,14,106228,distance
47437,8528,15,77727,blocked_shot
47437,8650,16,40636,direct_freekick
47437,8528,17,106228,distance
47437,8650,18,156008,blocked_shot
47437,8650,19,40636,blocked_shot
47437,8528,20,118929,distance
47437,8528,21,118929,blocked_shot
47437,8650,22,37139,volley
47437,8528,23,71550,blocked_shot
47437,8528,24,111865,distance
47437,8528,25,71550,blocked_shot
47437,8650,26,33781,blocked_shot
47437,8650,27,127130,shot
30167,8602,1,34433,blocked_shot
30167,9850,2,23629,shot
30167,9850,3,37166,shot
30167,9850,4,23629,header
30167,9850,5,23528,blocked_shot
30167,8602,6,34433,shot
30167,9850,7,24698,blocked_shot
30167,8602,8,23225,blocked_shot
30167,9850,9,25070,distance
30167,9850,10,23629,distance
30167,9850,11,24698,shot
30167,9850,12,23629,distance
30167,8602,13,23538,shot
30167,9850,14,35493,distance
30167,8602,15,34433,header
30167,9850,16,24903,shot
30167,8602,17,35466,blocked_shot
30167,9850,18,23727,blocked_shot
30167,8602,19,40568,big chance header
53442,10252,1,23264,big chance header
53442,10252,2,23264,distance
53442,9825,3,31013,shot
53442,10252,4,38609,distance
53442,9825,5,30843,blocked_shot
53442,9825,6,35606,deflected
53442,9825,7,35606,shot
53442,9825,8,24011,distance
59493,8559,1,24780,shot
59493,8559,2,41175,blocked_shot
59493,8655,3,16218,blocked_shot
59493,8655,4,24160,blocked_shot
59493,8655,5,213711,blocked_shot
59493,8655,6,30342,blocked_shot
59493,8655,7,30342,direct_freekick
34044,8668,1,42714,blocked_shot
34044,8668,2,158962,big chance shot
34044,8668,3,158962,blocked_shot
34044,8668,4,24006,blocked_shot
34044,8668,5,158962,big chance shot
34044,10003,6,38831,blocked_shot
34044,8668,7,24006,shot
34044,10003,8,47558,blocked_shot
34044,10003,9,38759,big chance header
34044,8668,10,24006,shot
34044,8668,11,160196,shot
35397,10260,1,30829,shot
35397,10260,2,30829,blocked_shot
35397,10260,3,24154,direct_freekick
35397,10260,4,113836,distance
35397,10260,5,40945,shot
35397,10260,6,165823,blocked_shot
35397,10260,7,23354,blocked_shot
35397,9879,8,41008,shot
35397,9879,9,30956,header
35397,9879,10,30956,distance
35397,9879,11,43247,blocked_shot
35397,9879,12,30956,blocked_shot
35397,9879,13,30956,blocked_shot
35397,9879,14,30956,blocked_shot
35397,9879,15,31907,big chance shot
35397,9879,16,31907,distance
49196,8456,1,26181,blocked_shot
49196,8456,2,37459,blocked_shot
49196,8456,3,26181,blocked_shot
49196,8456,4,36615,blocked_shot
49196,8456,5,39027,shot
49196,8456,6,24159,direct_freekick
49196,8456,7,37412,distance
49196,8456,8,37412,shot
49196,8456,9,37412,distance
49196,10194,10,47418,header
49196,8456,11,23782,volley
49196,8456,12,108808,blocked_shot
49196,8456,13,108808,deflected
49196,8456,14,38807,distance
49196,8456,15,24159,big chance shot
33536,8659,1,23293,header
33536,8659,2,23257,blocked_shot
33536,10261,3,128946,blocked_shot
33536,10261,4,30929,blocked_shot
33536,10261,5,38373,blocked_shot
33536,8659,6,71502,blocked_shot
33536,10261,7,35454,shot
33536,10261,8,30929,deflected
33536,10261,9,26163,blocked_shot
33536,8659,10,23293,shot
33536,10261,11,128946,distance
33536,10261,12,38373,shot
33536,10261,13,33852,blocked_shot
55496,8602,1,23538,blocked_shot
55496,9825,2,26005,blocked_shot
55496,9825,3,24011,blocked_shot
55496,9825,4,30843,big chance shot
55496,9825,5,24011,direct_freekick
55496,8602,6,23225,deflected
55496,9825,7,31435,distance
55496,8602,8,280862,blocked_shot
55496,9825,9,37950,shot
55496,9825,10,30843,direct_freekick
55496,9825,11,35606,big chance header
55496,9825,12,30843,big chance header
55496,9825,13,3520,blocked_shot
55496,9825,14,30843,direct_freekick
55496,9825,15,30843,big chance shot
55496,9825,16,46539,shot
55496,9825,17,26005,big chance shot
43155,10261,1,24890,direct_freekick
43155,10261,2,33852,blocked_shot
43155,8559,3,33633,indirect freekick
43155,10261,4,39968,shot
43155,10261,5,39968,blocked_shot
43155,8559,6,23783,blocked_shot
43155,10261,7,35411,shot
43155,8559,8,42183,distance
44298,9879,1,30956,distance
44298,9879,2,96958,blocked_shot
44298,8455,3,30853,big chance shot
44298,8455,4,38834,blocked_shot
44298,9879,5,41008,header
44298,8455,6,52133,distance
44298,8455,7,30853,blocked_shot
44298,8455,8,30627,blocked_shot
44298,9879,9,30956,shot
44298,8455,10,51553,shot
44298,8455,11,30627,blocked_shot
44298,8455,12,30679,big chance shot
44298,8455,13,30822,shot
44298,8455,14,30822,distance
44298,8455,15,25923,header
44298,8455,16,30822,header
44298,8455,17,25923,header
44298,8455,18,30679,distance
44298,8455,19,41468,shot
44298,9879,20,197514,shot
44298,8455,21,30822,direct_freekick
33252,8650,1,39109,distance
33252,8650,2,47382,big chance shot
33252,8655,3,19020,header
33252,8650,4,30892,blocked_shot
33252,8650,5,156008,blocked_shot
33252,8650,6,39109,blocked_shot
33252,8650,7,30892,blocked_shot
33252,8650,8,33632,blocked_shot
33252,8650,9,30892,shot
33252,8655,10,24160,deflected
33252,8650,11,30892,big chance header
33252,8650,12,47382,big chance volley
33252,8650,13,30618,big chance header
46059,8528,1,106228,blocked_shot
46059,10260,2,40945,shot
46059,8528,3,118929,blocked_shot
46059,8528,4,77727,shot
46059,8528,5,40015,distance
46059,10260,6,30802,header
46059,8528,7,49825,shot
46059,10260,8,165709,shot
46059,10260,9,24156,distance
40357,9850,1,37166,volley
40357,8586,2,30840,shot
40357,8586,3,31921,shot
40357,9850,4,25070,distance
40357,9850,5,37166,blocked_shot
40357,8586,6,31921,big chance shot
40357,8586,7,31097,blocked_shot
40357,8586,8,31097,blocked_shot
40357,8586,9,24223,blocked_shot
40357,8586,10,31097,distance
40357,8586,11,31097,shot
59937,10194,1,33881,blocked_shot
59937,10252,2,38609,blocked_shot
59937,10252,3,139672,big chance shot
59937,10252,4,29581,direct_freekick
59937,10194,5,34601,blocked_shot
59937,10194,6,38899,blocked_shot
42642,8668,1,30876,shot
42642,8668,2,30839,blocked_shot
42642,8472,3,24230,header
42642,8472,4,36410,big chance blocked
42642,8472,5,35443,blocked_shot
42642,8472,6,35443,blocked_shot
42642,8472,7,30352,blocked_shot
42642,8472,8,40563,deflected
42642,8472,9,33468,blocked_shot
42642,8472,10,25150,blocked_shot
41022,10172,1,24101,header
41022,10172,2,24205,distance
41022,10172,3,24205,blocked_shot
41022,10003,4,38759,distance
41022,10172,5,47394,blocked_shot
41022,10003,6,26687,blocked_shot
41022,10172,7,47394,big chance shot
41022,10003,8,23788,blocked_shot
38723,8456,1,26181,blocked_shot
38723,8456,2,26181,distance
38723,8659,3,25005,distance
38723,8659,4,71502,blocked_shot
38723,8456,5,108808,shot
38723,8456,6,37459,blocked_shot
38723,8456,7,37459,shot
38723,8456,8,37412,blocked_shot
38723,8456,9,36615,shot
38723,8456,10,37459,shot
44074,10172,1,35338,distance
44074,10172,2,30367,big chance shot
44074,9825,3,30843,shot
44074,9825,4,46539,blocked_shot
44074,9825,5,75489,big chance volley
44074,9825,6,24011,distance
44074,9825,7,75489,blocked_shot
44074,10172,8,97657,big chance shot
44074,9825,9,3520,blocked_shot
44074,10172,10,47394,distance
44074,9825,11,37950,blocked_shot
44074,9825,12,24011,blocked_shot
44074,10172,13,38704,blocked_shot
44074,9825,14,75489,distance
44074,9825,15,31435,blocked_shot
42012,8559,1,41175,blocked_shot
42012,8559,2,41175,shot
42012,8602,3,32627,distance
42012,8559,4,33633,shot
42012,8602,5,,header
42012,8559,6,30753,shot
42012,8602,7,23225,blocked_shot
42012,8559,8,35532,big chance volley
42012,8559,9,155384,shot
42012,8559,10,34430,shot
42012,8559,11,26454,big chance header
42012,8602,12,23291,header
55573,8455,1,41468,blocked_shot
55573,10252,2,23264,blocked_shot
55573,10252,3,24213,big chance shot
55573,10252,4,24213,volley
55573,8455,5,25923,blocked_shot
55573,8455,6,41468,blocked_shot
55573,10252,7,23264,big chance shot
55573,10252,8,139671,shot
55573,8455,9,25925,distance
55573,10252,10,282251,distance
49467,8650,1,47382,blocked_shot
49467,8650,2,30892,distance
49467,8650,3,39109,blocked_shot
49467,8650,4,30892,blocked_shot
49467,8650,5,47382,big chance shot
49467,10261,6,35411,shot
59366,10260,1,70409,blocked_shot
59366,10260,2,40945,blocked_shot
59366,10260,3,38994,blocked_shot
59366,10260,4,34944,blocked_shot
59366,10260,5,186137,blocked_shot
59366,10260,6,38994,shot
59366,10260,7,186137,blocked_shot
59366,10260,8,40945,shot
59366,10260,9,70409,big chance shot
59366,10260,10,32569,shot
59366,8655,11,281079,blocked_shot
59366,10260,12,30802,blocked_shot
59366,8655,13,32465,blocked_shot
59366,10260,14,290409,blocked_shot
59366,10260,15,186137,big chance shot
38797,9879,1,96958,big chance shot
38797,9850,2,,big chance header
38797,9850,3,37166,big chance header
38797,9879,4,30890,big chance shot
38797,9850,5,35493,blocked_shot
38797,9850,6,47194,blocked_shot
38797,9879,7,38229,blocked_shot
38797,9879,8,281936,shot
38797,9850,9,47194,blocked_shot
38797,9850,10,24583,blocked_shot
