match_id,team_id,goal_number,player1_id,player2_id,goal_type
41679,8472,1,33468,175947,shot
41679,8472,2,25075,33468,distance
44464,10252,1,23949,,
44464,8602,2,32148,159596,shot
44464,8602,3,24676,34193,header
44464,10252,4,24635,161414,volley
44464,10252,5,24635,,distance
42874,10260,1,70409,,
42874,10260,2,27430,,
45854,8472,1,24157,175947,volley
45854,8472,2,33468,24157,header
45854,9850,3,181379,,
48639,10003,1,23991,157729,volley
48639,10003,2,102356,,
51553,8586,1,31921,31097,shot
51553,8586,2,31097,,shot
51553,8586,3,31921,40006,shot
51553,8528,4,28901,106228,shot
37006,8650,1,47382,39109,shot
37006,8650,2,33781,95331,shot
37006,8650,3,37139,39109,shot
37872,10172,1,33418,30367,shot
37872,10252,2,24136,,
37872,10252,3,23949,32870,tap_in
37872,10252,4,29581,38609,volley
48393,8655,1,23837,,
48393,8655,2,30342,,saved_back_into_play
48393,10261,3,39968,36412,shot
35581,8668,1,24156,30700,deflected
57433,9879,1,30956,38229,shot
57433,8659,2,33790,24171,shot
33163,9825,1,30843,31013,shot
33163,8655,2,23916,,direct_freekick
33163,9825,3,30843,31013,shot
33163,9825,4,196386,30843,shot
33163,9825,5,24011,46539,shot
33163,9825,6,196386,31013,shot
33163,9825,7,30843,159594,shot
33163,9825,8,30626,30843,shot
36039,10260,1,43248,,
36039,8455,2,41468,30853,volley
36039,8455,3,52133,41468,header
36039,10260,4,30829,,
36039,10260,5,30829,,
36039,10260,6,70409,24154,header
36704,8456,1,37412,,
36704,9879,2,43247,,
36704,8456,3,15403,37412,shot
56132,10261,1,35411,24890,shot
56132,10252,2,24635,29581,tap_in
56132,10261,3,46700,33852,shot
36218,9850,1,23629,24693,volley
36218,9850,2,47194,24903,tap_in
47505,10172,1,24741,30367,volley
47505,8602,2,23538,23291,shot
47505,8602,3,23291,34433,shot
50910,8472,1,175947,33468,shot
37347,8659,1,26494,26527,shot
37347,10003,2,157729,102356,shot
37347,10003,3,38759,157729,shot
34203,8668,1,30371,,
34203,8668,2,25666,24846,header
54817,8456,1,33086,23782,shot
57244,8655,1,24160,109621,shot
57244,8655,2,109621,113465,shot
57244,10172,3,24209,,
57244,10172,4,32084,25541,tap_in
57244,10172,5,32084,47394,shot
36938,8528,1,41071,38254,header
36938,8559,2,155384,41175,volley
36938,8528,3,28901,106228,shot
51625,8668,1,36012,,shot
51625,8668,2,160196,30700,shot
44916,9879,1,41244,24130,shot
44916,10194,2,23794,,
44916,10194,3,40695,34601,header
47632,10260,1,30829,24154,volley
47632,10260,2,30829,35327,shot
47632,8650,3,40636,39109,loose_ball
55548,8472,1,175947,,shot
55548,9825,2,75489,24011,distance
55548,9825,3,30626,3520,tap_in
38945,10003,1,38759,23305,shot
38945,9850,2,24698,23629,header
38945,9850,3,47194,96456,deflected
38945,9850,4,24698,96456,shot
38945,10003,5,38759,,
50827,8586,1,40006,30960,shot
50827,8586,2,30735,30960,volley
50827,8586,3,30735,30960,shot
50827,8586,4,38820,30960,shot
50827,8586,5,30960,30735,volley
54591,8659,1,25550,71502,shot
54591,8602,2,32627,34433,shot
54591,8659,3,26527,38711,shot
54591,8659,4,25550,26527,shot
54591,8659,5,38711,24171,shot
54591,8659,6,25550,24171,shot
57446,8586,1,30735,30960,deflected
57446,8586,2,30960,,
57446,9825,3,26111,24011,header
57446,9825,4,30843,,shot
57446,9825,5,31435,26111,shot
57446,9825,6,31013,30843,shot
57446,9825,7,31013,23678,shot
30092,8455,1,52133,,shot
30092,8455,2,30822,30631,header
30092,8455,3,30631,41468,shot
35155,8650,1,30618,154271,shot
35155,8650,2,30618,40636,shot
35155,8650,3,30618,40636,shot
47890,8456,1,108808,16351,shot
47890,8456,2,37412,37459,shot
47890,8456,3,15403,16351,header
39260,10261,1,46700,38373,tap_in
39260,10261,2,33852,,distance
39260,8602,3,23538,23291,deflected
39260,8602,4,23291,25421,tap_in
38197,10260,1,30373,40945,header
38197,9850,2,24698,33076,shot
38197,10260,3,24154,23354,tap_in
44403,9879,1,,,
44403,9879,2,41244,41008,shot
30303,10194,1,23818,24773,header
30303,10194,2,30830,106910,header
57915,8659,1,25550,71502,header
57915,8659,2,24171,23954,header
57915,8659,3,25550,26494,shot
57915,8659,4,38711,32734,shot
34149,10252,1,29581,33863,shot
34149,8655,2,30342,23593,header
46596,9879,1,41244,34574,header
46596,9879,2,41244,31907,shot
46596,9879,3,30956,30338,shot
46596,9879,4,41244,31907,shot
46596,9879,5,30956,37259,shot
47417,8650,1,37139,,saved_back_into_play
47417,9825,2,46539,,
47417,9825,3,30843,26111,header
47417,9825,4,30843,23678,volley
50357,8559,1,26454,,
50357,8456,2,108808,24159,shot
46672,8472,1,36410,,
46672,10261,2,35411,,saved_back_into_play
46672,10261,3,24225,24899,header
36278,8668,1,42714,36012,shot
36278,10172,2,24741,23163,header
53512,10194,1,24773,31953,shot
45998,8586,1,30960,,tap_in
45998,10260,2,30829,23354,header
45998,10260,3,23354,40945,volley
45998,10260,4,23354,32569,distance
45998,8586,5,30348,,distance
48279,8659,1,32441,23787,shot
55717,10003,1,157729,176889,distance
55717,10003,2,157729,,direct_freekick
43347,10261,1,26163,39968,shot
43347,9825,2,30843,31013,shot
43347,9825,3,26005,75489,shot
52212,10252,1,184360,,tap_in
38690,8559,1,33048,198444,header
38690,10172,2,33418,30367,shot
38690,8559,3,30753,245422,shot
52185,8455,1,30822,41468,shot
53457,8668,1,8922,24006,shot
38656,10260,1,30829,70409,tap_in
38656,10260,2,30829,,
51160,9850,1,35493,24693,shot
51160,8528,2,106228,41061,shot
53888,8472,1,36410,24157,shot
40759,10003,1,23991,,saved_back_into_play
40759,10003,2,23788,38831,header
40759,8456,3,24208,,header
39946,8655,1,113465,23916,shot
39946,8655,2,113465,24160,shot
55706,10252,1,24136,29581,tap_in
55706,8559,2,33633,,
55706,8559,3,41175,38856,shot
50300,8655,1,113465,23916,volley
50300,8655,2,24160,23593,header
45418,9825,1,26005,30843,header
59973,10003,1,157729,23991,header
59973,10003,2,157729,38831,shot
59973,10003,3,47558,23991,distance
43905,8455,1,23783,,deflected
43905,8456,2,37412,,
43905,8456,3,26181,38817,shot
53718,10261,1,46700,33852,shot
51717,8650,1,165526,30892,bicycle_kick
51717,8650,2,37139,30892,shot
51717,10172,3,23070,47394,header
51717,10172,4,33418,25541,header
51717,10172,5,32084,30357,shot
55855,10194,1,31953,,tap_in
55855,8586,2,30840,31921,header
43553,8528,1,28901,106228,loose_ball
43553,8659,2,25005,23257,header
39924,10260,1,43248,34944,volley
39924,10260,2,35327,30829,shot
39924,10260,3,113836,35327,shot
39924,10260,4,70409,38994,tap_in
39924,10260,5,70409,35327,volley
48975,8655,1,113465,,saved_back_into_play
48975,8655,2,113631,,post
48975,8668,3,24011,,
44399,8455,1,25925,30631,distance
44399,9850,2,24698,,shot
44399,8455,3,30631,,
44399,8455,4,41468,,shot
44053,8650,1,156008,37139,shot
44053,8650,2,22764,39109,header
44053,8650,3,39109,37139,shot
44053,8559,4,30753,,shot
37203,10260,1,113836,40961,header
37203,9825,2,30843,,saved
37203,10260,3,23354,,distance
37203,10260,4,30829,23354,distance
37203,9825,5,31013,31435,shot
37203,10260,6,30829,23354,distance
37203,10260,7,40945,30829,shot
37203,10260,8,30802,23354,shot
37203,9825,9,30843,214685,shot
37203,10260,10,30829,,
37203,10260,11,23354,24154,shot
34979,10261,1,35454,26160,shot
34979,10261,2,35454,35411,shot
34979,9879,3,30956,30338,header
42966,8456,1,15403,26181,shot
42966,8456,2,15403,26181,header
42966,8456,3,15403,36615,shot
42966,8456,4,37412,26181,shot
42966,8586,5,26108,30840,header
42966,8456,6,15403,23782,distance
52103,10194,1,106910,33881,shot
41068,8528,1,49825,71550,shot
41068,8528,2,49825,,deflected
53925,9825,1,78513,37950,shot
53925,9825,2,31013,23678,shot
53925,9825,3,24011,,direct_freekick
47594,8559,1,24166,33633,header
47594,8559,2,24166,245422,header
47594,8655,3,109621,23916,header
57545,8528,1,41061,,
57545,8650,2,40636,30618,shot
57545,8650,3,40636,,header
57545,8528,4,41071,101192,shot
56147,10260,1,30829,43248,shot
50117,8602,1,23538,23291,shot
50117,9850,2,24698,24693,header
50117,9850,3,24698,,
41412,10194,1,30830,34601,shot
41412,8456,2,36615,31291,distance
35067,8472,1,36410,175947,header
35067,8472,2,175947,,shot
35067,8472,3,33468,40563,shot
35067,10172,4,25541,,direct_freekick
31559,8668,1,24846,,direct_freekick
31559,8668,2,8922,39618,tap_in
59578,10261,1,46700,26163,tap_in
59578,10261,2,26163,46700,shot
59578,10261,3,46700,26163,shot
59578,8659,4,23293,71502,shot
49849,8455,1,51553,30853,shot
49849,8455,2,31306,41468,shot
49849,10252,3,24751,94812,header
49849,10252,4,94812,139671,tap_in
49849,8455,5,31306,30853,header
49849,8455,6,30853,51553,shot
40596,10260,1,35327,38994,shot
40596,10260,2,23354,35327,shot
32131,8659,1,32441,,
32131,8668,2,25666,36012,shot
31191,9879,1,30956,38229,tap_in
31191,9879,2,34574,30956,shot
31191,9850,3,23499,35493,deflected
59261,8472,1,35443,33468,shot
59261,8456,2,108808,,
59261,8472,3,36410,33468,header
59261,8472,4,35443,36410,shot
59261,8456,5,108808,16351,shot
59261,8456,6,16351,37545,distance
44983,10261,1,46700,26163,header
44983,10261,2,46700,26163,shot
38282,10172,1,47394,23311,shot
38282,9825,2,31013,30843,shot
38282,10172,3,192807,32084,shot
41447,8586,1,30840,31921,shot
41447,10003,2,157729,38831,shot
41447,8586,3,30960,30840,header
41447,8586,4,30960,30895,header
43537,8528,1,11736,38254,header
43537,8528,2,106228,,shot
52280,8602,1,32148,34433,shot
52280,8559,2,33633,,
52280,8559,3,196169,41175,volley
52280,8559,4,23934,38856,shot
52280,8602,5,23538,,shot
48996,9825,1,24011,,distance
55473,9879,1,30956,,direct_freekick
55473,9879,2,30956,34574,header
55473,9879,3,37259,24130,tap_in
56433,8455,1,31306,25923,shot
56433,8528,2,40015,22991,shot
56433,8455,3,41468,30853,tap_in
42106,10252,1,110947,161415,shot
42106,8650,2,40636,25984,header
48168,10260,1,30829,,
48168,10260,2,30373,38994,distance
31413,8668,1,8922,23268,shot
31413,9850,2,46354,35493,shot
31413,8668,3,8922,36012,shot
31413,9850,4,24698,23499,shot
54789,8602,1,32148,24676,distance
54789,10194,2,38899,40695,volley
54789,10194,3,30830,34601,header
36183,10261,1,46700,26160,shot
36183,10261,2,46700,26160,shot
56953,8655,1,25667,,
56953,8659,2,26494,23257,tap_in
56953,8659,3,23787,32734,header
31877,10252,1,184360,24213,shot
31877,10194,2,38899,34601,header
56737,8650,1,33632,33781,tap_in
56737,8650,2,33632,47382,shot
56737,8655,3,24160,,saved
56737,8655,4,24160,30342,header
56737,8655,5,24160,,
56737,8650,6,47382,25984,header
49991,8668,1,158962,24006,volley
49991,8668,2,36012,158962,shot
49991,8668,3,24006,158962,shot
49991,8668,4,25666,36012,deflected
43722,8455,1,30631,,
43722,9879,2,30956,34574,header
40479,8456,1,37412,26181,distance
40479,8456,2,37412,26181,shot
40479,8456,3,38817,37412,shot
40479,8456,4,37459,37412,shot
55309,10261,1,26163,26160,shot
55309,10261,2,46700,24225,shot
36863,10172,1,24205,47394,shot
36863,10172,2,32084,24740,shot
36863,10172,3,23163,47394,distance
51586,9850,1,47194,23499,shot
51586,8586,2,30348,115681,shot
51586,9850,3,96456,24903,shot
57319,8528,1,106228,,header
57319,8528,2,41061,38254,shot
36891,9825,1,30843,,
36891,9825,2,31013,30843,shot
36891,9825,3,24800,23678,shot
30529,8528,1,49825,118929,shot
30529,8528,2,118929,28901,shot
30529,9825,3,26005,31435,header
37107,8586,1,31097,30840,shot
37107,8559,2,24780,41175,volley
37107,8586,3,30840,31921,volley
37107,8586,4,30960,30895,tap_in
37107,8586,5,30960,31921,shot
41654,10261,1,46700,150466,shot
41654,10261,2,46700,24225,volley
47239,8650,1,22764,,
49183,10260,1,30829,,
49183,10260,2,113836,32569,tap_in
49183,10260,3,30829,35327,shot
49183,10260,4,40945,43248,shot
31505,8456,1,38817,37459,distance
31505,8456,2,37412,38817,shot
31505,9850,3,23629,,volley
31505,8456,4,38817,36615,header
31505,8456,5,37412,36615,shot
31505,8456,6,38817,,
31505,8456,7,24159,31291,volley
56641,10194,1,30830,,
56641,10194,2,31953,23818,deflected
50023,10003,1,157729,47558,distance
50023,10003,2,23305,38759,shot
50023,8655,3,23837,,
55709,8659,1,32734,25550,distance
45535,8655,1,113631,23916,volley
45535,8655,2,113465,119273,distance
51634,10003,1,23991,23882,distance
51634,8559,2,38856,33633,shot
58146,8528,1,35472,,distance
58146,9879,2,41244,30956,distance
58146,9879,3,30890,24130,header
33031,8659,1,25550,71502,shot
31839,8668,1,8922,24023,header
31839,10260,2,30829,40945,header
31839,10260,3,113836,40945,shot
31839,10260,4,40945,113836,shot
31839,8668,5,39618,24023,volley
31839,10260,6,30829,113836,shot
31839,8668,7,8922,,shot
31839,8668,8,36012,39618,tap_in
58973,10261,1,26160,46700,tap_in
58973,10261,2,46700,26160,shot
58973,10261,3,46700,,tap_in
58973,10261,4,26160,,distance
41127,10172,1,47394,,direct_freekick
48053,8456,1,37412,31291,shot
48053,8456,2,26181,38817,shot
44655,8455,1,51553,,distance
44655,8455,2,30627,41468,header
44655,8455,3,30853,31906,shot
44655,8455,4,30853,,shot
44655,8455,5,30853,41468,shot
44655,8455,6,30679,79574,shot
44655,10172,7,33418,24209,shot
36185,8668,1,8922,,
36185,8668,2,39618,36012,header
36185,8668,3,8922,36012,shot
36185,8668,4,30876,36012,shot
38275,8456,1,39027,37459,header
56198,8650,1,40636,30618,shot
56198,8650,2,40636,,shot
56198,8650,3,40636,25984,distance
44305,10194,1,30830,24773,header
44305,9825,2,30843,31435,shot
58804,8559,1,23934,33633,volley
58804,8472,2,36410,160243,shot
58804,8472,4,175947,,direct_freekick
58804,8559,5,23934,34430,header
34463,10003,1,37645,23991,header
34463,10003,2,47558,157729,deflected
34463,10003,3,23305,37645,header
34463,8602,4,32627,23291,header
34463,10003,5,38759,23305,shot
34463,8602,6,23538,23291,shot
34463,8602,7,24676,32148,shot
34463,8602,8,23538,32627,tap_in
42310,8586,1,30840,31921,loose_ball
42310,8586,2,159833,,direct_freekick
50522,8528,1,106228,35472,header
50522,8528,2,106228,38254,shot
50522,8528,3,41061,49825,shot
50522,8528,4,49825,41061,distance
44512,9825,1,24800,31435,shot
44512,9850,2,35493,111800,volley
44512,9850,3,24698,35493,deflected
44512,9825,4,30843,23678,shot
44512,9825,5,30843,,shot
44512,9850,6,37166,46354,shot
55435,10252,1,161414,29581,deflected
55435,8586,2,30960,,
37768,8528,1,11736,38254,header
52133,8559,1,33633,,
52133,8659,2,22964,,
52133,8659,3,23257,23293,shot
52133,8659,4,24171,40553,shot
51612,9879,1,30956,,direct_freekick
51612,8472,2,36786,242308,distance
51612,9879,3,41008,24130,shot
56533,8455,1,30675,,
56533,8650,2,156008,33632,shot
56533,8650,3,25984,47382,header
56533,8650,4,30892,,post
56533,8455,5,79574,30679,tap_in
56533,8650,6,127130,,distance
32424,10260,1,30373,34944,tap_in
32424,10260,2,23354,30829,shot
43659,8456,1,36615,37412,distance
43659,8456,2,36615,31291,shot
50287,10172,1,33418,24740,shot
59212,8455,1,30627,181276,header
59212,8455,2,25923,30675,distance
59212,8655,3,24160,23837,header
55215,8668,1,36012,39618,deflected
55215,8668,2,8922,,loose_ball
55215,8668,3,30839,24156,header
55215,8668,4,24023,,
58972,8456,1,30509,36615,shot
58972,10172,2,33418,30367,shot
58972,10172,3,32084,63520,header
58972,8456,4,15403,37459,header
58972,8456,5,37412,108808,shot
53671,9850,1,24698,24583,header
53671,9850,2,24693,,shot
46916,10194,1,33881,24773,
46916,8559,2,155384,,
46916,8559,3,23934,,shot
46916,10194,4,33881,,
55527,10260,1,30829,186137,header
35136,10003,1,38759,89185,shot
38504,8586,1,30960,30840,shot
38504,8586,2,30348,30895,shot
32615,9825,1,24800,,shot
32615,8659,2,23293,24171,shot
32615,8659,3,32734,24171,shot
32615,9825,4,78541,,shot
32615,9825,5,46539,,tap_in
54504,8602,1,23538,24676,shot
54504,8528,2,49825,101192,shot
54504,8528,3,35472,38254,header
54504,8528,4,35472,71550,volley
54504,8602,5,32627,,shot
45513,9825,1,3520,,shot
32434,10260,1,70409,40945,tap_in
32434,10260,2,30829,186137,header
32434,10260,3,30829,186137,loose_ball
32434,10260,4,70409,,tap_in
32434,10260,5,70409,34944,loose_ball
32434,10260,6,30829,40945,shot
56559,8668,1,24006,30876,
56559,10252,2,38609,24136,distance
56559,8668,3,24846,,
56559,10252,4,23264,139671,header
56779,8655,1,213711,113465,shot
56779,9879,2,24741,30338,shot
40253,8456,1,37412,37459,shot
40253,8456,2,38817,,saved_back_into_play
40253,8456,3,37412,26181,shot
40253,8456,4,37412,37459,shot
30444,8659,1,25550,23282,shot
30444,8659,2,25550,,saved_back_into_play
32853,10194,1,33881,,
46886,8455,1,30627,37804,shot
46886,8455,2,51553,25923,shot
46886,8472,3,242308,36410,shot
57159,8586,1,30960,24223,shot
57159,8586,2,30348,38820,shot
31742,10252,1,23264,161415,shot
31742,10261,2,35454,38373,shot
45631,9825,1,37950,23678,shot
45631,8655,2,24160,113465,shot
45631,9825,3,24011,75489,shot
45631,9825,4,23678,,
45631,8655,5,24160,109621,shot
45631,9825,6,46539,,
45631,9825,7,25537,30843,header
32592,9850,1,47194,37166,shot
32592,9850,2,24583,25070,header
32592,8559,3,33633,,
42851,8528,1,49825,22991,deflected
42851,8668,2,23268,30876,header
42851,8668,3,186975,24023,header
42851,8668,4,42714,160196,shot
32809,8456,1,37412,37459,shot
32809,8456,2,37412,15403,shot
32809,9879,3,24741,30956,shot
32809,9879,4,30338,24741,deflected
34269,10260,1,165823,23354,header
34269,10260,2,40945,43248,distance
34269,10260,3,30829,40945,shot
34269,8455,4,30853,37804,shot
34269,10260,5,30829,,missed
35761,8472,1,24230,33468,shot
35761,10194,2,38697,,
35761,8472,3,25075,36410,deflected
35761,8472,4,35443,,direct_freekick
52773,10003,1,23991,,
52773,10003,2,23286,23991,header
52773,10003,3,23305,23286,shot
57481,8586,1,31097,,distance
57481,8650,2,40636,,shot
57481,8586,3,30348,30840,shot
57481,8586,4,30960,30348,loose_ball
57481,8586,5,30960,40006,volley
51361,10172,1,24205,30367,shot
51361,10172,2,97657,,distance
51361,10172,3,21853,63520,shot
44702,9825,1,30843,75489,shot
44702,9825,2,30843,31013,shot
44702,9825,3,23678,26111,shot
41181,8455,1,30853,41468,shot
41181,8455,2,79574,38834,shot
41181,8455,3,79574,25925,shot
41181,10003,4,24948,23849,header
41181,8455,5,30822,30679,shot
38428,8602,1,34193,,
38428,8650,2,40636,37475,shot
38428,8602,3,32627,23225,shot
43915,8456,1,108808,37412,shot
43915,8456,2,38807,37459,shot
34498,10261,1,35411,35454,shot
34498,10261,2,35411,24228,header
34498,8655,3,113465,25667,shot
34498,10261,4,35411,38373,header
50974,9850,1,23115,96456,shot
50974,9850,2,37166,23727,header
50974,8472,3,30352,242308,distance
49495,10252,1,161415,,
49495,10252,2,24211,,
52880,10260,1,40945,24148,shot
52880,10194,2,30830,24773,header
49303,9879,1,197514,,tap_in
53900,8586,1,30840,30960,shot
53900,8586,2,31921,31097,header
53900,8528,3,40015,26631,distance
52719,10252,1,23264,161415,shot
52719,10252,2,23949,23264,shot
42244,8456,1,24159,16351,shot
42244,8456,2,108808,26181,shot
42244,8456,3,26181,37459,shot
42244,8456,4,178955,26181,header
39571,8455,1,51553,41468,header
39571,8455,2,30631,51553,tap_in
39571,8455,3,51553,52133,distance
39571,8455,4,30631,,tap_in
39571,8559,5,191616,33633,header
39571,8455,6,30631,30822,shot
46447,8650,1,37139,,saved
46447,8650,2,47382,37475,volley
46447,8650,3,40636,37139,loose_ball
37063,9879,1,31907,41008,shot
37063,9879,2,30338,,
37063,9879,3,31907,24741,shot
37063,9879,4,31907,30338,shot
37063,9879,5,30956,24741,shot
37063,9879,6,24741,30956,shot
37105,10260,1,40961,30829,header
37105,10260,2,113836,30802,tap_in
41551,8659,1,24171,23257,header
41551,8659,2,23293,,shot
41551,8472,3,36410,35443,deflected
41551,8472,4,111930,36410,header
55780,10003,1,23991,,
55780,10003,2,38759,,shot
43252,8586,1,30840,30960,volley
43252,9825,2,75489,23678,tap_in
43252,8586,3,159833,31097,distance
53982,10261,1,35411,26160,header
53982,10261,2,33852,,shot
53982,8602,3,32627,40568,header
59630,9825,1,30843,37950,shot
59630,8472,2,35443,,direct_freekick
59630,9825,3,30843,,direct_freekick
59630,8472,4,242308,,shot
47534,8455,1,51553,38834,header
47534,8455,2,30627,30631,header
47534,8455,3,79574,41468,tap_in
47534,8668,4,186975,42714,tap_in
45788,8650,1,30618,,direct_freekick
45788,10260,2,70409,113836,tap_in
57334,8456,1,108808,24208,bicycle_kick
57334,8456,2,24159,36615,shot
57334,8456,3,39027,24159,header
57334,10252,4,24136,29581,shot
57334,8456,5,38807,23782,shot
52186,8586,1,30840,,
52186,10261,2,35411,33852,tap_in
52186,8586,3,30348,30960,shot
52186,10261,4,24225,24890,shot
46540,9850,1,47194,37166,shot
46540,9850,2,24903,25070,header
46540,10003,3,38759,23991,shot
46540,9850,4,47194,24583,shot
54667,10172,1,24101,,shot
54667,8655,2,19020,241728,header
39831,10194,1,33881,24773,tap_in
39831,10194,2,25668,24773,header
44426,8659,1,23257,22964,shot
44426,8659,2,25550,25005,shot
32552,8528,1,41071,,
32552,8528,2,40015,22991,distance
32552,8559,3,41175,23934,shot
32552,8559,4,23934,,saved_back_into_play
32552,8559,5,38856,30753,shot
37319,9825,1,37950,75489,shot
37319,10194,2,30830,33881,tap_in
37319,9825,3,30843,37950,shot
37319,9825,4,30843,37950,tap_in
47242,10252,1,23949,,
47242,8659,2,23257,,missed
47242,8659,3,26527,23257,header
47242,8659,4,25550,,shot
47242,8659,5,25005,23257,shot
32761,8586,1,30840,159833,shot
32761,8655,2,113631,19020,shot
32761,8586,3,30840,40006,shot
34229,8472,1,33468,30362,shot
34229,8472,2,36410,33468,shot
49895,8668,1,42714,109058,distance
49895,9879,2,38229,30956,shot
49895,8668,3,30735,42714,shot
49895,8668,4,109058,42714,distance
57662,8650,1,33781,,shot
57662,9850,2,24698,47194,header
55188,8456,1,108808,38807,shot
55188,8456,2,108808,38807,tap_in
55188,8456,3,37412,24208,tap_in
55188,10260,4,24148,70409,distance
55188,8456,5,15403,33086,tap_in
55188,8456,6,37459,15403,shot
55188,8456,7,15403,37459,shot
42753,10261,1,26160,41191,shot
33816,10172,1,24101,,
36430,10003,1,38759,23849,shot
36430,10003,2,47558,38759,tap_in
36430,8602,3,23291,,loose_ball
36430,8602,4,25421,23291,shot
32018,8668,1,39618,24156,header
57576,9879,1,34574,24130,shot
57576,9879,2,30496,34574,header
57576,9879,3,30496,38229,deflected
57576,9879,4,282274,30496,shot
57576,9879,5,23283,,
51535,8456,1,37459,,saved_back_into_play
51535,8456,2,38817,26181,shot
51535,8466,3,39225,24501,shot
51535,8466,4,23792,37234,shot
51535,8456,5,15403,36615,loose_ball
51535,8456,6,26181,,shot
54894,10261,1,35411,,shot
54894,8586,2,30348,30895,loose_ball
54894,10261,3,26163,,
57986,10003,1,118528,,loose_ball
57986,10003,2,118528,38831,shot
57986,10003,3,23305,38831,shot
57986,10003,4,23305,26687,shot
57986,10003,5,23991,118528,shot
32745,10194,1,32148,23253,shot
32745,9798,2,24952,,
59713,8659,1,24737,,distance
59713,8659,2,23293,,saved
59713,8659,3,25550,,
59713,8659,4,181276,23787,header
57105,8654,1,23933,23936,tap_in
30043,8455,1,31306,107417,shot
30043,8455,2,30631,,
56764,9879,1,38229,27430,shot
56764,8668,2,39618,26151,shot
56764,8668,3,39618,23268,shot
56764,9879,4,23283,27430,tap_in
55069,10261,1,26160,26163,volley
55069,8650,2,40636,37475,shot
40033,10260,1,30843,,shot
40033,10260,2,30829,,missed
40033,10260,3,32569,30829,header
40033,9825,4,37436,,shot
41351,9850,1,24583,32728,header
47333,9798,1,28308,117545,volley
47333,10172,2,33418,25925,shot
40117,10252,1,23264,148315,volley
37868,8455,1,106228,23783,header
37868,10003,2,2802,157369,shot
54016,8528,1,22991,,volley
39198,8659,1,25550,71502,deflected
39198,8659,2,25550,23293,header
46606,9825,1,46469,31013,header
46606,9825,2,32118,24011,shot
46606,9879,3,27430,38229,header
46606,9879,4,282274,27430,header
46606,9879,5,27430,,
46606,9825,6,46469,31013,header
46606,9825,7,24011,,saved
36049,10252,1,184360,148315,shot
36049,10252,2,184360,23264,tap_in
36049,10260,3,70409,30373,shot
36049,10252,4,30602,,
36049,10260,5,70409,30843,header
33354,8455,1,30627,41468,header
33354,8650,2,40636,30617,header
52246,8472,1,24159,25075,volley
52246,8668,2,39618,24006,shot
52246,8668,3,8922,39618,shot
53569,8586,1,176889,24656,header
53569,8456,2,37412,36615,shot
53569,8456,3,15403,37459,shot
49676,8654,1,23933,23931,tap_in
30970,8466,1,46893,39225,header
30970,10003,2,23305,,shot
45243,10194,1,39109,30830,shot
47106,8659,1,24171,23257,header
47106,8528,2,41071,,
47106,8528,3,30922,,shot
46333,8586,1,30960,,tap_in
46333,9825,2,35606,31013,header
46333,9825,3,32118,,deflected
46333,9825,4,46469,37436,shot
46333,9825,5,37436,32118,tap_in
46333,8586,6,31921,,shot
46333,9825,7,31013,196386,shot
34042,8472,1,32627,24159,shot
34042,9879,2,30496,34574,shot
34042,8472,3,33863,24159,header
34042,8472,4,33468,32627,distance
53676,8650,1,40636,246575,shot
53676,8650,2,40636,37475,shot
53676,8650,3,37475,246575,tap_in
39246,8456,1,37459,38817,shot
39246,8456,2,37412,,
39246,8456,3,38817,,
39246,8456,4,37412,38817,deflected
39246,8456,5,38817,26181,tap_in
59992,10003,1,118528,157369,header
59992,10003,2,24123,,loose_ball
59992,10261,3,35411,,loose_ball
56058,9850,1,47194,33963,header
40869,8466,1,39225,,header
40869,8466,2,35345,157838,shot
40869,10172,3,113465,47394,header
40869,10172,4,24740,,
45468,8668,1,32705,39618,shot
45468,9798,2,24952,23282,header
45468,9798,3,24952,,
40409,8659,1,23293,24171,header
40409,8455,2,107417,72541,header
40409,8659,3,25550,23293,header
47334,10194,1,33881,23253,shot
47334,8654,2,23931,24393,tap_in
45370,10252,1,,,
52938,8668,1,32705,193859,shot
52938,9850,2,26209,33963,header
47894,10172,1,32084,,tap_in
47894,10260,2,43248,113836,header
47894,10260,3,24148,30829,header
47894,10260,4,70409,40961,shot
40161,8466,1,37234,190872,tap_in
40161,8466,2,190872,,tap_in
40161,8466,3,109491,,shot
38933,10194,1,39109,30830,shot
38933,10194,2,,,
46804,8659,1,24737,25550,distance
46804,8659,2,23293,,tap_in
46804,8472,3,25075,,direct_freekick
46804,8659,4,181276,,
46804,8472,5,33468,,tap_in
46804,8659,6,26494,181276,shot
32178,8650,1,,,
47114,8586,1,30348,159833,shot
47114,8586,2,31921,30956,shot
47114,8586,3,30348,30895,shot
47114,8654,4,47382,23931,header
35974,9798,1,117545,23282,header
35974,8528,2,118929,,loose_ball
35974,8528,3,49825,,shot
35974,8528,4,118929,38254,header
35974,8528,5,25156,,
35974,8528,6,118929,30922,shot
44665,10252,1,148315,182223,header
54715,10260,1,30843,34944,deflected
42521,8466,1,39225,,loose_ball
42521,9850,2,32728,,direct_freekick
52025,10261,1,46700,,shot
52025,10194,2,33881,31953,header
52025,10194,3,31953,30988,volley
53852,10003,1,118528,2802,shot
53852,10003,2,38831,,shot
53852,10003,3,38831,276121,shot
53852,8659,4,181276,,volley
48274,8586,1,30895,31921,tap_in
48274,8586,2,31921,,direct_freekick
48274,8586,3,31921,,
30148,8456,1,108808,,loose_ball
